,bib_number,half_1st,half_second,time_total_netto,time_total_brutto,5km,10km,15km,20km,25km,30km,35km,40km,last_name,first_name,grade_time
15570,10195,9409,10858,20267,24571,2216,4227,6320,8828,11156,13971,16241,19070,xxx,xxx,<6h
15571,4792,9015,11253,20267,24027,1966,3934,6006,8392,10898,14046,16677,19264,xxx,xxx,<6h
15572,14224,9094,11174,20267,22817,1904,3965,6101,8532,10923,13494,16100,18989,xxx,xxx,<6h
15573,16985,9289,10983,20272,22826,1919,3871,5933,8547,11100,14046,16458,19109,xxx,xxx,<6h
15574,12774,9365,10908,20273,24535,2138,4208,6324,8732,11112,14089,16583,19135,xxx,xxx,<6h
15575,9777,9447,10827,20273,24106,2077,4095,6237,8865,11212,14190,16567,19192,xxx,xxx,<6h
15576,4558,9727,10553,20279,23964,2071,4239,6569,9141,11774,14353,16607,19346,xxx,xxx,<6h
15577,9466,9362,10918,20279,23452,1995,4071,6183,8746,11205,14139,16583,19232,xxx,xxx,<6h
15578,7386,10002,10278,20280,24077,2249,4523,6813,9415,11753,14424,16847,19265,xxx,xxx,<6h
15579,2299,9371,10909,20280,24510,2120,4319,6453,8839,11127,13765,16284,19008,xxx,xxx,<6h
15580,4400,9236,11044,20280,23429,1850,3773,5974,8692,11037,13894,16308,19027,xxx,xxx,<6h
15581,17325,8770,11510,20280,23936,1970,3865,5770,8123,10562,13950,16744,19406,xxx,xxx,<6h
15582,5036,9293,10987,20280,24585,2153,4184,6250,8715,11127,13970,16345,19102,xxx,xxx,<6h
15583,2289,9372,10909,20281,24510,2121,4319,6454,8840,11128,13768,16288,19011,xxx,xxx,<6h
15584,2297,9371,10911,20281,24512,2120,4318,6454,8839,11125,13767,16286,19009,xxx,xxx,<6h
15585,19870,9259,11023,20282,23916,1907,3947,6083,8679,11152,13944,16441,19163,xxx,xxx,<6h
15586,1988,8943,11340,20283,23950,2071,4073,6109,8380,10683,13352,16220,19273,xxx,xxx,<6h
15587,10006,9581,10703,20283,24562,2182,4276,6474,8990,11435,14275,16611,19172,xxx,xxx,<6h
15588,14875,9711,10573,20283,24003,2118,4282,6524,9109,11452,14185,16543,19241,xxx,xxx,<6h
15589,12311,8644,11639,20283,23925,1838,3751,5751,8112,10383,13423,16084,19153,xxx,xxx,<6h
15590,17795,8951,11333,20284,24555,2141,4093,6088,8420,10633,13623,16533,19252,xxx,xxx,<6h
15591,17794,8951,11333,20284,24556,2141,4093,6087,8419,10633,13623,16533,19252,xxx,xxx,<6h
15592,12459,8334,11951,20284,23921,1904,3808,5765,7843,9860,12145,15638,18887,xxx,xxx,<6h
15593,2560,8815,11471,20286,24596,2030,4036,6066,8257,10360,13386,15666,18844,xxx,xxx,<6h
15594,2455,9641,10647,20287,24677,2103,4196,6308,9005,11572,14286,16949,19304,xxx,xxx,<6h
15595,2451,9641,10646,20287,24677,2101,4282,6412,8998,11573,14284,16949,19304,xxx,xxx,<6h
15596,2452,9641,10648,20288,24678,2102,4198,6309,8997,11574,14285,16949,19303,xxx,xxx,<6h
15597,2457,9641,10649,20289,24680,2101,4197,6308,8998,11573,14284,16949,19303,xxx,xxx,<6h
15598,7568,9527,10767,20293,24528,2064,4177,6379,8965,11399,14002,16422,19149,xxx,xxx,<6h
15599,19351,7936,12358,20294,22302,1776,3535,5352,7494,9637,12858,16390,19323,xxx,xxx,<6h
15600,7431,9583,10715,20298,24532,2073,4340,6518,9023,11345,14022,16592,19178,xxx,xxx,<6h
15601,7485,9947,10352,20298,24582,2224,4524,6806,9350,11752,14357,16710,19239,xxx,xxx,<6h
15602,17610,9910,10389,20298,24625,2250,4486,6731,9287,11696,14300,16604,19253,xxx,xxx,<6h
15603,17670,9910,10389,20298,24624,2250,4486,6731,9287,11696,14300,16604,19253,xxx,xxx,<6h
15604,1819,9392,10907,20298,23353,1917,3874,5995,8695,11219,13939,16552,19239,xxx,xxx,<6h
15605,7262,10104,10196,20299,24073,2259,4530,6833,9456,11996,14847,17212,19450,xxx,xxx,<6h
15606,9656,9425,10877,20301,24626,2142,4120,6167,8827,11472,14266,16803,19210,xxx,xxx,<6h
15607,10185,9425,10877,20302,24627,2142,4120,6167,8820,11473,14266,16803,19210,xxx,xxx,<6h
15608,7488,10030,10273,20302,24657,2254,4370,6586,9381,11647,14580,16899,19281,xxx,xxx,<6h
15609,7428,10031,10273,20303,24657,2254,4380,6583,9340,11647,14579,16900,19284,xxx,xxx,<6h
15610,14741,9599,10706,20304,23974,2147,4364,6643,9073,11359,13956,16351,19274,xxx,xxx,<6h
15611,4122,8884,11421,20305,22843,1946,3881,5870,8313,10770,13569,16183,19134,xxx,xxx,<6h
15612,11426,8735,11571,20306,22250,1906,3851,5867,8148,10483,13464,16151,19137,xxx,xxx,<6h
15613,2352,9637,10670,20307,24628,2175,4264,6494,9058,11404,14265,16770,19331,xxx,xxx,<6h
15614,17390,8948,11360,20307,24094,2078,4116,6142,8435,10701,13414,16061,19021,xxx,xxx,<6h
15615,9890,9348,10962,20309,24018,2091,4163,6223,8809,11164,13767,16257,18934,xxx,xxx,<6h
15616,15057,8908,11401,20309,24625,2155,4158,6211,8396,10464,13015,15268,18472,xxx,xxx,<6h
15617,20461,9121,11189,20309,22139,1729,3717,5914,8526,11090,14249,16440,18963,xxx,xxx,<6h
15618,2195,9348,10962,20310,24018,2091,4163,6222,8809,11164,13767,16258,18935,xxx,xxx,<6h
15619,10204,9535,10775,20310,24637,2261,4360,6482,8859,11541,14205,16679,19249,xxx,xxx,<6h
15620,20468,8719,11593,20311,20415,1736,3559,5554,8082,10551,13599,16148,18942,xxx,xxx,<6h
15621,15258,9401,10914,20315,24603,2190,4224,6291,8655,11117,13909,16548,19152,xxx,xxx,<6h
15622,17700,9819,10497,20316,24618,2185,4411,6770,9298,11526,14237,16463,19231,xxx,xxx,<6h
15623,11747,9082,11236,20318,22749,1874,4070,6032,8498,10820,13818,16601,19216,xxx,xxx,<6h
15624,15063,10165,10154,20318,24644,2402,4751,7088,9559,11930,14357,16451,19183,xxx,xxx,<6h
15625,12176,9917,10403,20319,24094,2284,4519,6810,9354,11727,14380,16820,19306,xxx,xxx,<6h
15626,17597,9023,11297,20319,24069,2088,4132,6208,8489,10899,13518,16179,19077,xxx,xxx,<6h
15627,4999,9400,10921,20320,24623,2183,4245,6400,8825,11172,13941,16570,19187,xxx,xxx,<6h
15628,19003,8881,11440,20321,22199,1725,3516,5611,8372,10805,13661,16237,19087,xxx,xxx,<6h
15629,17173,9401,10922,20322,24624,2184,4246,6401,8826,11173,13942,16571,19187,xxx,xxx,<6h
15630,19901,9257,11067,20323,23972,1875,3857,6087,8761,11134,14065,16387,19177,xxx,xxx,<6h
15631,11652,9572,10753,20324,22810,2153,4342,6543,9027,11356,14061,16592,19263,xxx,xxx,<6h
15632,16712,9292,11037,20328,24664,1959,3917,6159,8592,11505,14336,17263,19328,xxx,xxx,<6h
15633,16934,9143,11186,20328,22840,2022,4022,6061,8584,10970,14079,16639,19236,xxx,xxx,<6h
15635,17296,9557,10772,20328,24633,2229,4373,6517,8921,11286,14048,16530,19184,xxx,xxx,<6h
15636,15054,9259,11071,20329,24587,2139,4232,6338,8733,10909,13786,16358,19122,xxx,xxx,<6h
15637,15240,9058,11271,20329,24665,2147,4174,6235,8539,10878,13603,16210,19091,xxx,xxx,<6h
15638,19559,9324,11006,20329,23448,2016,3913,5910,8706,11497,14444,17050,19412,xxx,xxx,<6h
15639,12541,9558,10772,20329,24633,2230,4373,6518,8922,11288,14049,16530,19184,xxx,xxx,<6h
15640,7641,9759,10572,20330,24716,2277,4514,6766,9192,11563,14218,16608,19245,xxx,xxx,<6h
15641,10122,9759,10571,20330,24716,2277,4513,6765,9192,11562,14218,16608,19245,xxx,xxx,<6h
15642,12402,9351,10979,20330,24084,2008,4000,6167,8763,11225,14090,16663,19297,xxx,xxx,<6h
15643,2370,9830,10502,20332,24698,2275,4509,6748,9221,11626,14247,16751,19291,xxx,xxx,<6h
15644,17666,9518,10815,20333,24577,2047,4160,6384,8888,11337,14159,16595,19265,xxx,xxx,<6h
15645,17525,9642,10693,20334,24141,2030,4023,6316,9000,11743,14980,17223,19408,xxx,xxx,<6h
15646,10048,10446,9890,20335,24646,2275,4624,6961,9618,12231,14624,16637,19245,xxx,xxx,<6h
15647,3857,8412,11926,20337,22793,1670,3389,5324,7848,10168,13812,16171,19184,xxx,xxx,<6h
15648,11955,9546,10793,20339,23562,2162,4303,6456,8986,11314,14097,16521,19358,xxx,xxx,<6h
15649,9757,9506,10834,20340,24043,2083,4249,6399,8858,11316,14064,16616,19258,xxx,xxx,<6h
15650,12158,9519,10823,20342,23480,1914,4043,6119,8650,11417,14247,16616,19406,xxx,xxx,<6h
15651,12313,9360,10985,20345,24004,2059,4062,6070,8717,11116,14159,16695,19190,xxx,xxx,<6h
15652,9467,8590,11756,20345,23417,1800,3593,5463,8047,10419,14006,16597,19289,xxx,xxx,<6h
15653,6907,8504,11843,20346,23592,1930,3777,5686,8002,10240,13020,15767,18976,xxx,xxx,<6h
15654,12596,9605,10742,20347,24626,2134,4306,6573,9061,11506,14263,16703,19328,xxx,xxx,<6h
15655,4559,9179,11171,20349,24198,2062,4068,6142,8505,11027,13765,16527,19193,xxx,xxx,<6h
15656,12696,10396,9959,20355,24621,2463,4880,7269,9832,12184,14625,16940,19358,xxx,xxx,<6h
15657,19070,9154,11203,20356,22315,2035,4064,6222,8607,11020,13712,16330,19122,xxx,xxx,<6h
15658,17540,9419,10937,20356,24040,2214,4367,6504,8893,11282,14032,16461,19215,xxx,xxx,<6h
15659,17601,10318,10041,20358,24637,2224,4513,7065,9753,12146,14694,16903,19371,xxx,xxx,<6h
15660,2177,9367,10993,20360,24034,1966,4003,6167,8743,11118,14059,16770,19249,xxx,xxx,<6h
15661,14702,8829,11534,20362,23411,1903,3819,5820,8190,10671,13712,16380,19251,xxx,xxx,<6h
15662,4396,9159,11204,20362,23552,1926,3829,5953,8551,10850,13907,16538,19249,xxx,xxx,<6h
15664,17849,10029,10337,20365,24734,2250,4620,6943,9474,11829,14468,16797,19361,xxx,xxx,<6h
15665,16967,9602,10763,20365,23628,2130,4333,6578,9001,11276,14300,16587,19177,xxx,xxx,<6h
15666,12345,8901,11465,20365,24007,2046,4022,6060,8374,10621,13493,16032,19430,xxx,xxx,<6h
15667,1905,9602,10764,20365,23628,2130,4334,6578,9001,11269,14300,16587,19177,xxx,xxx,<6h
15668,7466,10027,10339,20366,24735,2249,4620,6942,9474,11819,14467,16800,19361,xxx,xxx,<6h
15670,7482,10028,10338,20366,24734,2250,4621,6941,9474,11819,14466,16799,19361,xxx,xxx,<6h
15671,9507,8714,11654,20367,23480,1875,3787,5687,8134,10276,13633,16352,19403,xxx,xxx,<6h
15672,9731,9910,10460,20369,24183,2173,4510,6870,9364,11533,14365,16777,19394,xxx,xxx,<6h
15673,1849,9149,11224,20373,23416,1978,3952,6070,8526,11064,13976,16443,19182,xxx,xxx,<6h
15674,1975,9956,10418,20373,24047,2118,4427,6755,9319,11772,14527,16817,19299,xxx,xxx,<6h
15675,4682,8581,11794,20375,24094,1947,3790,5690,8035,10525,13489,16358,19135,xxx,xxx,<6h
15676,11611,9908,10468,20375,22840,2059,4170,6559,9313,11711,14441,16828,19388,xxx,xxx,<6h
15677,11205,9186,11190,20375,22911,1886,3753,5867,8596,11078,13931,16589,19185,xxx,xxx,<6h
15678,15468,8526,11855,20381,20578,1772,3631,5495,7945,10468,14365,16929,19501,xxx,xxx,<6h
15679,9270,9361,11020,20381,22825,2052,4143,6354,8790,11106,13743,16345,19154,xxx,xxx,<6h
15680,8649,9845,10538,20383,24723,2330,4556,6783,9299,11623,14387,16834,19269,xxx,xxx,<6h
15681,1935,10312,10071,20383,24685,2343,4648,7077,9699,12378,14966,17183,19443,xxx,xxx,<6h
15682,5005,9845,10538,20383,24722,2330,4556,6783,9299,11623,14387,16834,19268,xxx,xxx,<6h
15683,2108,9665,10721,20385,24110,2074,4207,6470,9058,11515,14442,16764,19353,xxx,xxx,<6h
15684,4958,10073,10314,20387,24747,2364,4714,7045,9501,11876,14755,17084,19399,xxx,xxx,<6h
15685,15727,8785,11604,20388,20570,1772,3673,5636,8238,10570,13580,16266,19117,xxx,xxx,<6h
15686,12562,9733,10656,20389,24668,2135,4363,6507,9185,11432,14136,16584,19310,xxx,xxx,<6h
15687,17615,9763,10628,20391,24659,2291,4507,6755,9242,11566,14281,16744,19278,xxx,xxx,<6h
15688,17620,9763,10629,20391,24659,2291,4512,6755,9231,11562,14281,16740,19273,xxx,xxx,<6h
15689,17622,9763,10629,20391,24660,2291,4511,6754,9239,11566,14280,16744,19280,xxx,xxx,<6h
15690,1967,9397,10995,20391,24024,1979,4071,6268,8829,11322,14016,16479,19235,xxx,xxx,<6h
15691,1963,9395,10997,20392,24024,1979,4072,6267,8828,11322,14016,16476,19234,xxx,xxx,<6h
15692,1482,9395,10998,20392,24687,2109,4148,6297,8806,11335,14252,16748,19299,xxx,xxx,<6h
15693,9934,9275,11118,20393,24636,2094,4137,6283,8722,11002,13700,16149,19175,xxx,xxx,<6h
15694,10023,9226,11169,20394,24632,2011,4075,6213,8595,10968,13961,16492,19191,xxx,xxx,<6h
15695,11554,9549,10847,20395,24717,2153,4475,6605,8954,11338,14232,17133,19495,xxx,xxx,<6h
15696,6937,7547,12850,20397,23429,1649,3304,5066,7094,9866,13606,16653,19454,xxx,xxx,<6h
15697,12486,10057,10341,20397,24694,2257,4481,6729,9234,11849,14459,16855,19357,xxx,xxx,<6h
15698,10229,9903,10495,20397,24729,2370,4609,6843,9323,11722,14484,16886,19427,xxx,xxx,<6h
15699,7427,9549,10850,20398,24721,2152,4474,6605,8959,11334,14230,17132,19492,xxx,xxx,<6h
15700,17548,9780,10621,20400,24185,2187,4382,6649,9205,11560,14262,16881,19388,xxx,xxx,<6h
15701,19825,9780,10620,20400,24185,2187,4382,6648,9205,11560,14262,16881,19387,xxx,xxx,<6h
15702,14083,9657,10747,20403,22899,2023,4185,6574,9020,11501,14301,16505,19309,xxx,xxx,<6h
15703,20459,9885,10519,20403,22882,2106,4444,6698,9316,11672,14303,16695,19261,xxx,xxx,<6h
15704,4860,9615,10788,20403,24634,2061,4236,6495,9007,11401,14242,16770,19355,xxx,xxx,<6h
15705,18713,8893,11516,20408,23661,2019,3999,5986,8264,10994,14163,16976,19483,xxx,xxx,<6h
15706,19247,8893,11516,20408,23661,2019,3999,5986,8264,10994,14162,16976,19483,xxx,xxx,<6h
15707,17217,8894,11516,20409,23661,2020,4000,5987,8265,10995,14165,16977,19485,xxx,xxx,<6h
15708,17363,9268,11142,20410,24089,2097,4190,6243,8734,10972,13643,16174,19082,xxx,xxx,<6h
15709,4931,9339,11072,20410,24640,1953,4026,6164,8718,11068,13988,16557,19297,xxx,xxx,<6h
15710,15613,9411,11001,20411,20600,1901,3904,6069,8832,11107,13940,16317,19273,xxx,xxx,<6h
15711,7645,10185,10231,20416,24646,1968,4189,6735,9553,12044,14808,17065,19466,xxx,xxx,<6h
15712,17107,9793,10624,20416,23556,2012,4203,6420,9203,11602,14327,16778,19351,xxx,xxx,<6h
15713,15285,9620,10797,20417,24669,2034,4155,6403,9020,11495,14196,16505,19095,xxx,xxx,<6h
15714,8334,9582,10838,20419,22390,2012,4090,6315,8947,11427,14244,16758,19386,xxx,xxx,<6h
15715,12682,10086,10334,20419,24759,2289,4610,7038,9489,12380,14927,17183,19478,xxx,xxx,<6h
15716,4510,9246,11173,20419,24089,2056,4071,6217,8700,10993,13776,16340,19161,xxx,xxx,<6h
15717,1551,9085,11335,20420,22925,1872,3865,6123,8567,10928,13777,16479,19230,xxx,xxx,<6h
15718,20104,9767,10654,20420,24146,2083,4237,6454,9149,11707,14751,17242,19489,xxx,xxx,<6h
15719,20410,10095,10326,20421,24650,1905,4171,6745,9522,11748,14525,16849,19390,xxx,xxx,<6h
15720,20413,10093,10328,20421,24650,1905,4171,6745,9522,11748,14524,16829,19390,xxx,xxx,<6h
15721,2255,9123,11298,20421,24663,1817,3801,5885,8501,11096,14051,16556,19215,xxx,xxx,<6h
15722,7620,10100,10323,20422,24700,2362,4681,6954,9543,11976,14518,16877,19373,xxx,xxx,<6h
15723,11457,8825,11597,20422,22335,1981,3937,5986,8313,10618,13610,16362,19188,xxx,xxx,<6h
15724,16655,9377,11046,20423,23560,2113,4196,6346,8834,11137,13888,16643,19325,xxx,xxx,<6h
15725,4003,9752,10672,20423,22928,2147,4352,6596,9205,11476,14271,16765,19357,xxx,xxx,<6h
15726,7572,10046,10378,20424,24735,2361,4701,6977,9445,11886,14454,16926,19438,xxx,xxx,<6h
15727,17529,8581,11844,20425,24120,1950,3880,5837,8067,10252,13115,16165,19253,xxx,xxx,<6h
15728,11753,8493,11934,20426,22920,1897,3789,5752,7871,10081,12974,15847,19184,xxx,xxx,<6h
15729,15306,8729,11697,20426,24767,2123,4064,6084,8230,10373,13290,15977,19179,xxx,xxx,<6h
15730,1800,9635,10791,20426,23642,2105,4279,6569,9051,11628,14797,17145,19489,xxx,xxx,<6h
15731,17064,8521,11906,20427,23486,1925,3816,5749,7986,10279,13647,16405,19225,xxx,xxx,<6h
15732,7174,10264,10163,20427,24198,2204,4601,6928,9681,12091,14644,17014,19499,xxx,xxx,<6h
15733,3980,9462,10967,20428,23013,2173,4312,6520,8905,11323,13994,16616,19364,xxx,xxx,<6h
15734,2272,9584,10845,20428,24674,2019,4177,6388,8990,11382,14183,16726,19412,xxx,xxx,<6h
15735,5053,9106,11325,20430,24716,2060,4060,6115,8532,10874,13755,16270,19161,xxx,xxx,<6h
15736,6743,7367,13063,20430,21687,1662,3264,4979,6882,9119,12121,15614,18971,xxx,xxx,<6h
15737,2044,9133,11300,20433,24164,2013,3936,5980,8584,10876,13645,16325,19252,xxx,xxx,<6h
15738,1748,9133,11301,20433,24164,2012,3935,5980,8581,10876,13645,16325,19251,xxx,xxx,<6h
15739,17901,9730,10704,20434,24764,2210,4404,6618,9168,11533,14150,16549,19297,xxx,xxx,<6h
15740,11929,9501,10935,20435,23477,1947,4061,6237,8929,11244,14089,16664,19279,xxx,xxx,<6h
15741,7515,9766,10669,20435,24679,1992,4011,6228,9066,12138,14917,17116,19524,xxx,xxx,<6h
15742,9923,9170,11266,20436,24751,2198,4255,6312,8603,10882,13891,16390,19229,xxx,xxx,<6h
15743,9775,8118,12321,20439,24128,1807,3551,5385,7568,9879,12934,16106,19076,xxx,xxx,<6h
15744,15257,9796,10645,20440,24752,2248,4423,6654,9239,11570,14191,16707,19353,xxx,xxx,<6h
15745,12236,9941,10501,20442,24083,2216,4346,6435,9157,11704,14372,17121,19475,xxx,xxx,<6h
15746,11837,9965,10478,20442,22886,2272,4541,6894,9409,11731,14443,16898,19408,xxx,xxx,<6h
15747,14237,8925,11518,20442,22992,1912,3872,6012,8306,10652,14239,16660,19535,xxx,xxx,<6h
15748,9881,9527,10918,20444,24222,2167,4307,6474,8936,11256,14254,16890,19413,xxx,xxx,<6h
15749,9312,9369,11077,20445,23573,2204,4320,6443,8799,11083,13741,16357,19367,xxx,xxx,<6h
15750,4793,9104,11341,20445,24107,2034,4068,6149,8524,10989,13870,16411,19308,xxx,xxx,<6h
15751,5048,9989,10459,20447,24794,2200,4369,6721,9372,11760,14627,16895,19434,xxx,xxx,<6h
15752,10197,9371,11079,20450,24720,2096,4141,6272,8817,11129,13818,16332,19215,xxx,xxx,<6h
15753,13903,8975,11479,20454,22429,2065,4027,6095,8404,10638,14504,17203,19531,xxx,xxx,<6h
15754,12493,9990,10465,20455,24722,2175,4273,6530,9402,11711,14572,16815,19458,xxx,xxx,<6h
15755,7113,9077,11379,20455,24234,2023,4087,6214,8560,10951,13542,16366,19139,xxx,xxx,<6h
15756,5080,9644,10812,20456,24716,2099,4193,6440,8953,11623,14370,16750,19306,xxx,xxx,<6h
15757,4868,9980,10477,20457,24687,1786,3899,6356,9045,11684,14589,17193,19522,xxx,xxx,<6h
15758,6879,9253,11206,20459,23586,2016,4171,6408,8689,11029,13923,16598,19298,xxx,xxx,<6h
15759,10236,9133,11331,20464,24710,2090,4134,6240,8541,10892,13565,16179,19145,xxx,xxx,<6h
15760,5078,9710,10756,20466,24790,2230,4445,6710,9172,11470,14293,16673,19360,xxx,xxx,<6h
15761,1912,7618,12850,20467,23565,1796,3547,5316,7211,9230,13066,16971,19359,xxx,xxx,<6h
15762,10151,9775,10692,20467,24780,2213,4386,6644,9063,11552,14201,16865,19448,xxx,xxx,<6h
15763,9852,9832,10635,20467,24122,1961,4202,6579,9259,11581,14377,16940,19477,xxx,xxx,<6h
15764,14835,9776,10692,20467,24780,2213,4386,6642,9064,11552,14201,16866,19449,xxx,xxx,<6h
15765,11670,10179,10289,20467,22909,2252,4558,6946,9581,12076,14681,17027,19443,xxx,xxx,<6h
15766,12677,9731,10738,20468,24776,2171,4282,6547,9098,11589,14526,16987,19495,xxx,xxx,<6h
15767,5018,9166,11304,20469,24851,2142,4187,6291,8612,10915,13637,16590,19333,xxx,xxx,<6h
15768,10015,9457,11014,20470,24728,2222,4325,6494,8889,11253,13938,16484,19349,xxx,xxx,<6h
15769,10130,10205,10268,20473,24841,2343,4662,7035,9658,12090,14707,17051,19462,xxx,xxx,<6h
15770,14721,9510,10963,20473,24237,2108,4237,6388,8896,11325,14101,16486,19351,xxx,xxx,<6h
15771,12400,10113,10367,20479,24117,2302,4627,6954,9532,11859,14617,17032,19464,xxx,xxx,<6h
15772,12047,9532,10948,20479,23515,1801,3920,6448,8940,11366,14162,16485,19280,xxx,xxx,<6h
15773,9846,9725,10755,20479,24112,2108,4300,6475,9108,11481,14253,16632,19269,xxx,xxx,<6h
15774,18940,9606,10874,20480,22313,1946,3974,6122,8928,11329,13829,16277,18911,xxx,xxx,<6h
15775,12364,10059,10424,20483,24126,2067,4375,6828,9411,11798,14284,16586,19205,xxx,xxx,<6h
15776,15038,9958,10526,20484,24286,2191,4406,6688,9380,11759,14458,16918,19460,xxx,xxx,<6h
15777,14904,9592,10895,20486,24186,2125,4298,6492,9036,11361,14050,16618,19510,xxx,xxx,<6h
15778,10165,9824,10663,20487,24760,2190,4407,6664,9258,11538,14185,16589,19306,xxx,xxx,<6h
15779,20419,9370,11119,20488,24732,2104,4138,6281,8795,11216,14145,16706,19387,xxx,xxx,<6h
15780,20420,9371,11118,20488,24731,2103,4138,6269,8768,11245,14182,16794,19340,xxx,xxx,<6h
15781,20421,9375,11115,20489,24731,2104,4138,6283,8795,11214,14139,16705,19385,xxx,xxx,<6h
15782,2633,9765,10725,20489,24859,2321,4565,6767,9172,11476,14208,16741,19299,xxx,xxx,<6h
15783,9851,9396,11093,20489,24122,1882,3992,6181,8766,11313,14196,16919,19345,xxx,xxx,<6h
15784,2268,8865,11624,20489,24856,2080,4039,6007,8292,10670,13729,16511,19372,xxx,xxx,<6h
15785,13793,9637,10854,20491,23021,2024,4219,6428,9076,11405,14158,16473,19312,xxx,xxx,<6h
15786,16869,9035,11456,20491,23068,1959,3960,6041,8444,11040,13917,16554,19324,xxx,xxx,<6h
15787,15363,10185,10308,20492,21162,2142,4544,6921,9637,11983,14593,16762,19448,xxx,xxx,<6h
15788,19423,9749,10745,20494,23055,2015,4019,6270,9087,11667,14322,16906,19441,xxx,xxx,<6h
15789,17808,9767,10729,20495,24865,2322,4565,6768,9173,11533,14209,16742,19301,xxx,xxx,<6h
15790,15247,9097,11400,20496,24765,2068,4098,6206,8595,10830,13448,16221,19253,xxx,xxx,<6h
15791,597,9766,10731,20496,24866,2321,4565,6766,9167,11499,14209,16741,19299,xxx,xxx,<6h
15792,11959,9779,10719,20498,23698,2064,4153,6412,9176,11623,14515,16859,19450,xxx,xxx,<6h
15793,6396,9293,11206,20498,22473,1879,3929,6071,8745,11148,14193,16663,19436,xxx,xxx,<6h
15794,12942,9292,11206,20498,22473,1879,3929,6071,8745,11148,14335,16672,19437,xxx,xxx,<6h
15795,5030,9516,10984,20499,24887,2229,4353,6466,8916,11485,14128,16465,19344,xxx,xxx,<6h
15796,9848,9491,11010,20501,24144,2158,4334,6544,8947,11294,13961,16624,19374,xxx,xxx,<6h
15797,17450,9637,10866,20502,24281,2195,4344,6519,9067,11379,13960,16541,19322,xxx,xxx,<6h
15798,2401,9576,10927,20503,24860,2143,4306,6465,8897,11337,14277,16980,19506,xxx,xxx,<6h
15799,17725,9536,10967,20503,24834,2191,4339,6490,8998,11247,14429,16864,19494,xxx,xxx,<6h
15800,10060,9551,10959,20509,24805,2132,4269,6520,8957,11293,13942,16331,19183,xxx,xxx,<6h
15801,7589,9551,10959,20509,24805,2128,4267,6510,8935,11283,13940,16330,19184,xxx,xxx,<6h
15802,7120,9413,11100,20513,24276,2070,4067,6138,8720,11142,14195,16618,19336,xxx,xxx,<6h
15803,9987,9182,11332,20513,24888,2152,4136,6193,8602,10978,13825,16332,19263,xxx,xxx,<6h
15804,12109,9468,11049,20517,23694,1917,3861,6042,8884,11551,14351,16741,19330,xxx,xxx,<6h
15805,12775,9689,10830,20518,24761,2206,4461,6729,9127,11560,14182,16742,19485,xxx,xxx,<6h
15806,12080,8857,11663,20520,23789,2009,4072,6085,8344,10553,13221,15887,19195,xxx,xxx,<6h
15807,4324,9284,11238,20521,23760,2167,4126,6193,8727,11150,14056,16576,19305,xxx,xxx,<6h
15808,14770,9459,11063,20521,24187,2126,4208,6406,8891,11214,14012,16552,19351,xxx,xxx,<6h
15809,10160,9583,10939,20522,24856,2216,4397,6567,9075,11423,14250,16772,19449,xxx,xxx,<6h
15810,16632,9002,11524,20526,24845,1902,3954,5956,8460,10706,13853,16444,19304,xxx,xxx,<6h
15811,16568,9637,10890,20526,22460,1964,4134,6392,8944,11390,14347,16814,19444,xxx,xxx,<6h
